1	12	17	26	28	1	6
5	15	18	25	31	8	10
6	11	25	28	29	4	12
3	8	14	21	31	6	8
3	20	21	23	35	2	8
2	13	15	18	20	2	11
6	7	15	25	31	1	9
3	9	22	24	25	5	9
2	5	9	29	32	3	7
6	7	8	9	13	5	7
6	7	14	18	22	8	11
2	13	21	27	30	3	4
9	12	14	18	19	3	9
4	5	16	17	30	3	9
5	13	20	23	29	8	11
1	12	21	24	29	1	7
7	11	13	21	33	5	6
7	10	19	27	28	9	12
15	17	18	29	33	4	8
1	4	7	16	35	6	8
8	11	14	21	32	3	11
11	13	20	28	35	1	5
10	18	25	29	33	7	8
5	10	20	26	27	1	3
4	6	14	24	35	7	12
9	20	21	23	29	5	7
10	11	13	22	28	4	12
1	9	11	27	29	3	11
4	6	18	20	30	5	7
4	6	13	24	34	4	9
5	10	11	23	34	1	10
8	9	12	28	34	2	12
7	12	22	29	32	11	12
1	14	17	30	35	6	7
6	10	17	23	24	3	9
3	6	10	16	25	10	11
4	13	15	29	33	5	9
7	11	15	31	32	6	11
19	20	27	32	34	6	8
5	10	12	15	26	4	8
9	10	24	28	29	10	12
3	10	20	25	30	10	12
3	21	22	23	35	5	9
3	14	18	29	35	11	12
6	15	27	32	33	3	4
2	5	6	9	31	2	9
1	7	8	28	29	4	8
3	11	14	27	32	5	7
9	12	14	28	29	3	10
1	2	12	17	29	3	8
3	4	8	19	34	2	4
7	8	12	20	32	3	5
2	5	11	15	20	8	11
12	15	21	30	33	2	8
5	7	11	15	18	5	12
16	21	25	27	35	6	11
1	11	23	29	30	1	12
22	23	25	27	35	3	11
6	10	12	16	30	2	11
3	15	18	21	26	1	6
6	17	18	30	34	6	12
1	2	5	15	35	1	11
3	15	17	22	31	3	5
10	18	27	28	35	1	6
1	7	11	29	30	3	11
14	19	21	24	30	2	7
2	11	17	27	30	3	4
2	3	20	25	34	1	12
4	23	26	27	35	10	11
12	18	28	29	35	7	8
8	10	20	27	33	1	9
9	15	22	24	26	2	7
7	15	17	25	29	4	11
12	22	29	30	34	5	11
4	11	17	20	29	6	10
4	7	17	24	25	2	4
11	17	21	23	34	3	4
8	15	33	34	35	1	8
7	12	19	31	33	7	12
8	14	16	20	31	3	11
3	18	23	24	31	3	7
5	15	24	29	35	5	6
16	22	27	29	31	2	9
1	2	7	10	32	4	12
4	14	15	22	23	1	7
17	19	22	24	30	2	9
4	5	7	13	35	5	6
6	11	22	27	30	5	11
5	7	29	32	35	4	10
5	10	19	31	32	9	10
9	16	26	31	32	1	5
10	15	16	22	28	4	5
9	10	20	31	32	6	10
17	20	23	25	27	3	10
3	5	8	10	25	9	12
1	8	18	23	25	8	12
18	20	24	33	35	5	10
2	7	9	11	28	5	9
6	12	13	25	29	11	12
6	8	27	29	35	3	9
4	7	31	33	35	9	10
7	13	20	25	26	8	11
2	8	12	29	30	7	12
2	3	20	23	28	6	8
10	16	18	29	32	2	7
2	18	27	30	32	5	11
3	8	30	32	34	9	11
13	14	24	25	34	4	7
6	22	30	31	34	5	6
3	7	21	23	31	5	10
3	15	20	21	23	7	9
16	18	22	25	35	3	10
15	21	22	23	33	1	7
2	4	8	12	35	1	7
9	10	12	17	28	3	11
1	7	14	19	20	3	12
14	20	23	25	26	10	12
7	13	14	28	32	4	11
4	10	26	29	32	4	8
5	9	11	20	22	5	11
5	13	14	21	34	8	10
1	2	13	23	35	9	12
15	18	20	21	23	1	2
9	18	19	22	24	8	11
11	16	18	20	29	3	4
3	5	14	18	32	2	10
2	13	17	19	23	1	6
3	16	24	30	33	5	8
1	5	26	29	30	2	10
6	13	15	24	27	4	5
3	14	17	18	33	6	9
2	3	23	24	26	5	11
4	8	9	13	18	8	12
1	4	6	18	33	5	11
13	16	18	22	32	8	10
3	10	25	26	35	1	7
1	9	12	22	25	2	9
1	3	28	29	35	8	12
12	15	19	23	31	4	10
2	9	22	30	34	9	10
2	4	6	15	19	2	11
2	4	16	22	34	8	11
7	22	28	30	32	5	6
2	18	31	32	33	5	7
3	16	19	23	27	3	7
1	3	4	19	32	1	7
2	8	12	14	18	4	12
2	5	7	11	32	9	12
20	26	28	30	35	9	12
4	18	20	34	35	7	11
2	11	16	22	34	2	5
1	7	29	32	34	9	12
3	5	7	15	34	1	10
1	19	20	25	34	7	12
4	17	20	26	29	5	8
18	21	25	28	30	4	6
1	11	14	18	25	6	10
1	21	24	25	35	4	11
15	19	22	24	26	10	11
2	16	23	24	28	10	11
5	9	14	26	34	2	9
3	9	10	11	20	7	9
2	13	19	26	35	1	5
19	21	30	33	35	5	7
3	8	26	31	32	8	12
5	12	18	24	33	1	5
1	8	13	24	32	5	10
5	12	17	23	28	2	9
8	9	19	27	30	6	7
3	14	20	26	32	6	10
12	19	27	28	34	1	12
3	12	14	18	28	5	6
11	14	15	18	19	7	8
6	8	30	32	33	3	7
2	7	8	14	31	4	8
7	10	11	15	17	3	10
17	22	26	27	33	6	10
2	6	17	30	35	2	7
4	13	22	25	30	1	6
3	4	6	11	31	5	9
11	15	25	28	35	7	10
8	16	25	29	35	3	10
1	5	13	17	32	4	11
6	7	16	20	34	9	11
7	13	16	17	29	1	7
4	7	10	23	31	3	7
2	8	16	22	24	1	3
11	26	28	29	32	1	4
22	23	24	26	31	5	6
9	11	14	15	26	11	12
6	9	11	12	22	3	11
2	6	8	16	34	3	4
7	10	20	22	27	10	11
11	13	14	15	22	2	8
5	21	22	25	28	3	10
3	9	28	32	33	9	10
7	10	19	30	35	3	5
9	18	19	26	31	2	5
7	21	29	32	33	4	12
6	21	25	27	30	7	11
3	17	22	26	28	3	7
4	8	15	18	26	5	9
22	24	29	30	35	1	10
14	18	20	23	24	4	8
10	16	21	28	31	7	8
12	19	22	31	35	7	8
3	6	7	16	25	1	6
2	9	10	23	35	9	12
1	11	21	23	28	1	10
3	7	12	17	24	2	11
2	20	22	25	29	2	7
16	18	27	31	33	1	3
8	9	22	29	30	8	12
5	7	10	22	26	4	10
1	2	17	23	31	5	12
10	11	22	24	33	2	9
8	9	11	15	22	8	10
6	7	10	20	28	2	7
1	2	11	16	21	1	5
13	19	24	27	29	7	8
8	25	28	29	32	4	7
2	9	15	24	34	3	9
6	11	14	20	30	5	10
6	12	19	26	35	3	10
1	5	7	14	26	4	6
10	14	20	27	30	7	12
7	9	19	23	32	1	3
16	24	25	26	33	4	11
6	7	8	16	22	2	10
6	7	13	14	15	1	4
1	4	6	34	35	2	4
2	8	20	28	31	7	10
4	5	7	13	35	8	11
1	3	7	13	29	2	10
4	10	18	24	27	4	11
2	3	20	31	35	4	8
2	9	11	22	25	1	7
3	9	12	17	18	4	12
4	6	13	16	34	4	10
19	20	21	31	33	9	10
9	26	27	30	34	1	6
1	12	21	27	33	4	9
13	14	26	27	33	10	12
3	19	21	31	34	5	12
1	16	17	22	28	2	9
19	24	26	28	33	1	2
1	9	17	23	24	4	5
14	20	29	30	32	3	8
3	4	10	13	17	5	9
8	15	28	31	33	3	6
14	16	19	25	29	10	12
10	20	21	32	34	6	7
2	3	4	6	16	3	12
5	9	11	15	32	4	9
2	5	15	17	22	1	11
5	15	28	31	34	11	12
5	12	18	20	27	10	12
6	9	11	17	21	6	8
2	7	28	29	30	3	7
2	14	21	27	34	5	8
16	17	25	26	27	2	4
2	3	10	11	29	3	7
8	14	26	34	35	5	10
3	9	12	18	21	2	6
4	16	17	26	27	1	4
9	14	21	27	33	6	9
9	12	14	22	25	5	10
9	15	18	23	32	5	7
6	12	17	18	32	7	12
11	14	15	33	34	3	12
7	9	15	25	34	4	10
16	19	25	30	34	4	9
8	9	15	21	27	5	9
2	11	13	22	30	2	3
3	23	25	28	29	6	7
1	13	16	26	31	7	12
1	6	11	22	31	3	12
2	7	10	22	30	7	11
7	8	16	24	28	3	10
4	5	15	19	28	4	11
1	14	21	29	33	2	10
9	18	24	31	34	2	10
8	12	13	14	16	3	9
7	10	19	24	33	3	7
6	17	20	30	33	10	11
3	7	20	24	31	4	9
1	8	12	16	21	6	11
1	9	15	24	32	5	10
2	4	17	27	28	4	6
11	13	15	26	35	6	11
4	15	27	29	30	2	10
4	6	12	31	32	3	6
2	3	15	17	28	8	10
4	5	8	9	21	3	6
9	11	14	19	30	3	8
10	12	23	30	32	3	4
1	6	23	25	29	3	9
17	25	31	32	34	2	12
11	17	19	20	27	2	3
3	8	14	18	27	1	5
3	7	8	25	30	4	8
1	2	6	15	35	4	7
5	16	20	25	29	6	8
5	20	23	29	32	2	10
14	17	21	23	26	8	11
1	16	20	29	32	4	7
2	3	5	25	32	5	7
1	11	15	26	35	6	11
2	4	15	19	31	2	3
12	14	22	26	30	3	6
9	20	31	33	35	10	11
1	9	24	26	29	6	11
6	7	20	29	32	11	12
4	15	19	27	31	4	11
1	2	13	18	19	8	10
8	11	27	31	33	8	9
4	6	10	12	28	2	8
4	13	18	25	33	3	7
15	16	18	30	35	1	7
4	5	22	29	35	2	11
1	7	22	27	33	2	11
1	7	19	20	30	5	10
7	12	18	25	35	7	9
4	12	17	22	26	6	7
10	20	23	32	35	9	10
6	9	12	15	20	8	11
14	16	17	22	24	2	9
2	5	14	32	35	1	3
5	12	31	34	35	4	5
5	8	10	17	20	2	12
12	13	15	16	28	2	5
2	8	10	15	23	5	10
5	7	11	23	28	3	12
3	21	23	31	35	2	11
6	8	21	24	27	2	10
1	4	10	13	30	3	9
3	10	22	29	32	2	5
11	18	24	28	29	5	10
5	10	13	27	33	8	11
4	11	15	20	26	8	9
1	16	22	29	30	2	9
1	4	9	10	35	9	11
4	18	21	30	35	2	11
4	9	14	25	27	6	11
1	2	11	15	18	4	8
3	6	13	23	24	7	10
2	6	29	30	34	1	7
6	11	13	15	28	2	6
13	18	20	23	31	3	6
20	26	27	29	32	5	12
10	19	21	29	33	4	6
3	14	24	27	29	4	11
5	9	14	20	33	5	12
3	14	15	31	35	9	10
14	18	31	32	35	9	10
17	22	24	25	29	9	12
7	15	26	30	31	3	6
3	5	13	24	34	3	5
3	7	9	15	33	5	12
1	8	16	22	28	4	5
20	22	29	30	35	1	6
12	23	24	27	34	3	6
2	6	8	19	24	1	6
1	9	16	33	34	9	12
1	6	10	20	31	5	11
7	11	25	30	33	2	8
3	19	22	32	34	8	12
2	3	23	29	32	5	9
4	12	17	25	27	4	10
3	4	5	27	33	4	9
7	17	21	29	35	4	5
16	21	23	24	32	7	8
8	14	19	20	33	10	11
4	13	15	30	35	3	5
2	5	9	21	30	6	7
6	21	27	30	34	4	9
10	12	14	31	35	4	5
8	17	19	23	30	3	8
2	15	17	23	28	5	9
2	10	27	28	33	5	7
2	6	22	27	34	8	11
9	15	17	21	23	7	12
2	10	14	15	35	1	9
8	12	22	27	35	5	9
1	2	10	18	35	5	11
1	9	18	22	24	11	12
10	28	29	31	33	5	11
2	8	11	13	19	2	8
5	7	22	26	34	7	12
14	17	19	23	30	2	9
2	9	13	19	23	5	7
8	15	19	20	33	7	12
16	20	24	26	31	4	9
7	14	17	24	27	8	10
1	5	7	11	14	3	8
3	7	17	22	31	8	12
3	8	10	17	31	5	6
9	11	14	16	35	2	5
7	18	29	31	35	5	11
7	14	15	20	27	5	10
15	20	29	30	33	7	12
6	7	18	21	33	3	8
3	8	23	28	29	2	7
1	5	9	33	35	1	5
8	12	15	26	35	1	8
14	15	27	31	32	1	7
3	5	22	25	30	7	9
3	16	17	23	25	7	9
4	6	17	21	30	6	11
7	14	17	28	34	7	10
4	6	8	28	32	7	12
8	13	17	21	22	2	8
2	13	31	33	34	7	11
1	8	14	30	35	6	7
1	14	16	17	18	5	7
8	12	18	19	21	3	6
1	6	8	12	21	5	10
6	8	18	31	33	10	12
8	9	11	20	29	4	5
3	4	12	14	27	1	5
8	12	19	26	30	2	12
4	6	28	33	35	7	12
3	5	6	34	35	3	12
5	14	20	23	29	3	11
1	20	22	23	30	6	7
8	11	31	34	35	1	2
3	21	30	33	35	1	4
2	6	19	24	26	4	6
10	17	22	23	25	7	9
3	25	28	31	34	11	12
7	20	21	23	30	7	10
4	9	22	26	27	2	12
7	22	23	31	32	4	5
10	11	17	30	34	3	12
16	17	20	32	33	3	7
1	4	15	31	34	2	11
4	6	8	19	34	10	12
3	9	14	16	23	2	9
12	15	18	24	29	3	11
2	3	9	21	22	5	10
3	10	20	32	34	4	7
4	5	8	15	20	1	6
1	3	12	14	29	2	6
4	5	13	20	32	1	10
4	13	24	26	29	8	11
6	7	8	28	30	1	2
11	13	16	19	24	6	8
1	5	15	24	26	9	10
17	20	22	30	33	7	8
7	8	19	30	35	8	9
11	23	32	33	34	1	12
6	13	25	28	30	2	7
4	18	19	22	35	1	2
1	4	5	23	28	5	9
1	3	31	32	34	2	7
1	10	12	18	35	1	12
5	6	7	19	23	4	11
7	20	23	29	34	2	10
12	13	16	29	35	5	11
13	21	30	31	35	1	8
12	16	23	29	34	4	11
2	6	7	19	28	11	12
1	6	17	23	26	6	12
4	6	22	27	31	6	7
4	5	13	22	31	5	10
1	9	11	17	28	3	8
21	22	25	29	34	1	11
7	19	20	28	30	4	12
5	14	15	23	25	6	8
1	2	3	12	33	4	9
1	10	18	24	29	7	10
4	7	11	14	21	5	12
8	17	22	24	30	5	11
13	18	25	29	35	3	11
6	16	17	21	29	4	6
7	9	20	31	33	8	10
7	12	14	31	34	9	11
3	5	6	13	22	9	12
5	8	11	28	31	6	7
5	9	20	26	35	2	11
4	6	23	32	33	5	6
8	11	17	25	27	2	4
3	4	9	25	32	2	4
5	6	8	12	22	3	4
4	10	13	18	35	1	2
5	15	21	29	34	6	9
4	5	24	26	35	7	12
5	12	17	30	34	11	12
4	8	15	24	25	2	5
1	7	19	27	34	1	2
3	13	28	30	33	9	10
4	19	24	26	29	4	6
6	7	10	17	23	1	9
2	6	14	23	25	2	10
16	21	24	27	28	4	7
1	15	17	20	26	6	8
2	3	9	17	24	6	12
5	8	12	24	34	7	10
21	23	29	32	35	11	12
10	16	19	20	34	4	5
10	14	19	25	32	2	7
8	17	25	33	34	3	11
6	18	22	23	33	9	11
1	6	14	17	29	1	11
21	22	24	29	34	5	6
2	16	17	30	32	2	9
2	13	14	18	29	3	9
15	22	23	25	34	5	11
6	12	21	26	29	2	11
14	17	22	30	33	7	12
1	4	9	18	33	2	5
13	15	16	32	34	6	11
4	5	13	18	27	3	9
5	6	14	17	26	3	8
4	6	10	23	29	9	11
2	4	6	25	31	5	9
2	17	31	33	34	1	7
6	13	22	25	35	9	12
11	16	17	18	25	2	9
1	8	11	21	35	9	12
4	17	20	23	30	2	3
15	19	32	33	34	9	12
7	9	13	15	19	3	10
9	12	14	22	31	5	8
12	14	17	20	28	2	6
14	17	18	22	29	10	11
3	19	24	28	33	4	12
6	19	20	22	26	1	11
16	29	30	32	33	4	5
19	20	22	30	33	3	9
1	4	24	27	32	3	10
12	16	19	23	24	2	5
14	18	20	21	28	3	6
8	11	13	15	17	3	10
9	15	20	26	31	5	12
10	19	23	25	30	2	4
1	4	6	8	28	8	12
18	21	22	24	29	5	11
1	8	20	27	30	3	4
5	11	12	19	28	5	12
11	15	23	26	30	2	11
10	17	18	32	35	10	11
7	8	19	24	27	6	7
10	16	20	23	32	8	11
6	16	18	26	30	2	3
1	4	11	14	33	5	7
1	3	29	32	34	2	5
7	18	28	31	33	1	2
8	10	11	13	17	8	11
5	11	16	18	35	1	6
2	7	25	30	35	7	12
1	3	4	25	31	6	9
4	5	27	31	34	3	6
1	17	19	32	33	2	11
8	10	21	30	31	2	5
2	12	15	20	34	1	6
5	13	20	21	25	8	9
2	5	14	22	34	3	9
6	11	14	21	31	9	12
9	13	14	25	30	2	5
12	15	18	22	31	1	8
3	14	21	29	35	2	6
5	28	31	34	35	8	9
3	5	6	15	18	3	10
3	6	15	22	35	9	11
1	5	7	16	19	3	12
3	7	9	17	34	4	5
5	6	17	21	29	2	4
3	5	8	29	33	4	8
15	32	33	34	35	3	12
3	7	9	17	28	4	12
7	14	19	22	34	7	12
6	9	17	30	35	10	11
8	9	17	18	24	3	7
2	5	18	19	31	1	9
5	15	21	25	29	5	8
1	12	23	24	29	8	12
4	19	20	24	29	3	4
9	11	22	27	30	9	11
4	15	22	24	32	2	9
9	12	18	23	29	2	4
4	10	19	25	27	6	12
1	4	15	21	22	4	9
6	9	19	26	34	5	7
10	14	20	21	35	2	5
2	14	17	26	34	8	12
5	6	20	31	32	6	12
5	8	17	18	23	4	12
6	7	12	18	23	1	12
14	19	20	25	31	6	8
2	27	30	32	33	1	3
5	7	9	24	32	8	10
2	7	16	20	33	3	11
5	7	13	29	35	3	8
8	15	24	26	27	5	6
1	6	12	26	31	1	7
3	12	18	29	34	3	11
3	15	23	26	32	1	12
3	29	30	32	35	3	8
7	11	18	26	28	4	5
3	4	13	24	33	1	11
2	15	18	21	22	3	10
9	11	13	18	33	2	3
5	17	20	32	33	4	9
5	18	28	33	34	3	4
3	5	8	19	34	1	12
11	17	23	26	27	1	10
15	17	19	32	33	1	3
7	18	19	32	34	2	10
1	12	15	19	22	2	4
1	11	20	21	22	3	4
1	20	22	28	29	5	7
4	7	9	20	25	2	11
2	6	19	25	32	9	12
10	16	25	26	29	1	5
2	8	21	22	29	3	5
1	5	16	19	28	2	10
6	9	24	29	32	2	7
3	21	23	29	32	10	11
4	7	17	18	19	3	10
1	5	11	14	35	9	10
5	16	17	25	34	1	11
19	27	31	32	35	11	12
10	18	19	25	26	4	12
3	6	10	13	18	9	11
5	6	23	28	32	4	5
2	4	7	23	28	2	8
1	9	24	26	34	9	12
1	13	22	25	35	3	4
12	20	23	27	34	1	6
4	21	23	24	30	9	10
4	9	22	28	30	1	10
4	9	23	24	30	8	11
19	20	30	32	33	3	5
3	4	28	31	34	4	11
9	15	17	20	22	10	11
10	12	28	30	34	3	4
24	25	26	28	29	4	12
3	13	15	23	26	1	10
3	22	24	29	34	7	11
8	24	31	33	35	7	10
14	16	18	24	31	1	8
4	13	15	18	29	5	11
1	2	12	13	23	9	12
4	19	21	23	31	4	9
6	8	13	24	28	6	12
10	11	19	21	28	5	12
1	10	13	14	21	9	12
5	6	8	9	15	4	11
2	10	19	33	35	5	6
12	13	18	21	29	2	8
2	16	24	30	32	4	7
7	8	9	15	34	7	8
1	2	3	4	30	3	5
1	18	20	21	26	4	11
4	19	25	30	35	4	7
3	9	21	25	29	1	8
5	18	21	28	32	9	11
3	8	13	17	23	5	11
7	10	17	32	35	5	12
2	3	19	23	34	4	9
8	11	22	27	32	3	7
5	7	10	12	24	7	11
11	17	18	21	27	7	8
1	3	27	30	31	2	11
14	23	25	31	32	1	3
2	7	14	29	32	10	11
5	7	18	27	31	1	8
1	23	25	31	33	1	12
3	19	25	29	35	5	9
3	6	13	28	33	4	11
2	4	6	18	21	5	8
2	5	20	30	35	5	9
10	20	22	29	32	5	10
3	8	10	14	20	4	8
2	3	11	20	25	2	7
4	7	9	10	13	6	12
22	24	26	34	35	6	12
9	18	28	29	35	3	11
5	16	18	19	25	2	7
11	16	21	23	25	2	12
9	10	12	20	30	1	7
3	7	20	33	34	9	10
2	4	16	28	34	5	7
13	19	22	27	28	5	6
9	11	12	26	32	4	10
1	9	10	27	35	6	11
4	22	27	29	31	2	10
4	10	12	28	31	8	11
12	14	19	23	35	2	7
5	14	15	32	34	3	10
1	3	4	11	29	2	4
7	10	28	31	32	8	10
1	20	23	32	33	1	4
3	7	12	18	31	7	10
8	12	16	26	33	5	6
1	8	13	21	24	2	11
2	5	10	16	30	4	7
2	5	23	30	31	3	9
5	12	17	24	26	1	2
13	19	24	25	29	2	8
3	9	12	28	30	4	12
1	6	12	20	34	4	12
7	18	28	29	32	6	8
1	6	9	15	26	8	9
7	11	12	22	30	3	6
3	4	10	27	29	1	5
7	16	24	26	31	10	11
2	10	13	21	35	1	12
1	2	14	17	18	8	10
7	12	25	27	28	10	11
6	11	17	22	35	11	12
1	2	14	25	31	5	7
16	22	24	29	31	4	5
3	14	19	23	25	1	4
8	9	21	25	33	1	8
26	27	28	32	34	6	10
6	20	24	33	34	4	11
6	22	26	28	31	1	7
5	7	14	18	19	4	10
3	11	16	18	33	3	11
11	16	25	30	34	8	10
7	14	18	29	35	5	12
13	14	20	28	34	6	10
10	12	14	18	23	1	4
2	15	18	25	27	5	7
12	13	16	20	21	1	7
6	20	21	26	30	6	9
3	14	15	23	29	4	5
6	7	13	22	24	10	12
14	24	26	28	35	2	3
1	13	14	26	28	7	11
1	16	19	20	31	2	7
4	14	17	24	31	1	4
7	8	9	10	22	3	4
9	10	24	31	32	7	12
10	16	23	25	34	2	5
6	19	21	27	28	3	11
3	16	27	28	32	4	5
3	7	8	9	29	9	10
8	12	27	31	33	4	8
12	18	26	28	29	5	6
2	6	13	18	25	1	2
1	14	17	21	33	7	10
7	11	13	22	29	3	8
4	5	14	21	34	6	9
6	9	11	16	35	2	5
21	22	25	27	30	8	9
6	7	21	29	30	1	10
8	9	21	30	31	5	12
6	9	29	32	35	2	4
8	10	12	19	20	10	11
7	16	20	21	34	4	6
11	13	15	21	27	5	6
1	3	4	11	29	8	12
11	12	14	16	26	8	9
4	7	21	22	29	3	6
3	4	16	18	25	1	11
12	14	21	32	33	2	11
3	16	22	23	27	1	4
8	12	14	15	19	1	10
4	5	19	31	35	2	12
14	19	23	27	34	6	12
3	11	12	19	21	5	11
7	10	22	23	33	8	11
1	23	24	28	33	4	5
5	11	16	28	35	6	9
1	6	8	12	15	3	4
3	7	23	26	33	4	9
19	24	28	29	34	10	11
4	7	20	22	33	1	2
6	17	18	24	31	7	11
9	18	29	31	33	6	11
3	8	9	13	33	1	2
1	11	26	33	35	2	10
2	6	24	33	34	2	3
1	7	10	11	20	3	6
5	12	13	31	34	10	12
4	8	18	29	30	3	7
2	4	5	12	28	8	11
3	6	7	8	21	1	8
14	22	23	26	30	3	5
6	18	23	26	28	3	12
2	7	14	22	31	1	7
4	8	18	20	32	10	12
15	16	17	31	32	3	9
21	26	27	29	34	5	6
14	17	19	25	30	4	8
3	12	16	29	32	1	5
3	8	17	20	24	6	11
3	9	15	18	26	6	12
3	7	24	25	27	2	12
4	12	13	16	17	4	9
5	9	17	18	19	7	10
8	10	15	17	18	1	8
12	14	20	28	31	9	11
2	5	10	13	30	4	6
3	5	13	16	28	2	6
1	5	7	22	25	3	4
3	18	19	26	34	6	12
4	11	19	25	32	1	2
1	8	16	27	34	3	12
7	13	17	24	33	1	10
1	4	14	15	21	1	5
1	3	14	26	30	6	11
11	17	19	29	33	8	9
6	13	16	19	29	3	7
10	12	15	17	19	2	3
16	18	24	25	27	2	7
6	22	28	29	33	2	7
1	4	18	24	28	2	3
7	9	13	14	33	2	4
3	8	21	26	33	4	5
1	4	7	11	30	7	8
1	2	4	16	24	7	9
8	12	15	27	30	1	2
1	3	5	7	18	8	9
3	9	21	28	30	1	12
6	16	26	33	35	4	8
5	11	16	18	27	7	12
1	12	18	26	35	6	12
1	3	31	32	34	1	3
12	19	20	22	28	2	6
4	10	13	28	33	11	12
2	6	7	12	15	6	12
3	6	10	12	31	1	2
1	4	16	19	33	3	12
2	8	14	15	35	10	12
3	4	10	16	32	4	9
6	10	16	29	33	5	11
10	16	22	26	27	7	11
4	15	16	20	35	3	12
11	15	16	20	29	4	8
4	10	15	20	24	7	11
1	11	19	26	35	11	12
2	18	23	27	30	5	10
2	4	6	19	22	2	6
1	7	10	12	23	6	8
8	14	16	34	35	6	12
3	10	13	14	32	7	11
7	8	15	27	32	8	12
1	11	12	18	21	8	10
1	2	13	14	26	5	11
5	16	23	25	28	1	12
5	8	15	18	21	4	8
7	8	13	19	29	11	12
3	8	10	23	27	2	12
4	10	11	18	31	5	8
3	8	11	15	16	2	10
4	5	8	17	27	6	11
8	22	23	33	34	4	6
2	13	15	22	34	2	12
7	13	14	15	22	7	11
2	4	6	9	18	7	10
4	11	19	20	24	8	11
8	9	13	14	34	5	7
5	6	7	11	16	2	11
1	6	11	23	29	1	11
1	15	17	21	33	7	10
5	10	21	26	30	1	7
10	13	16	28	35	4	5
5	13	18	19	24	2	7
6	24	26	30	33	2	7
6	18	20	21	31	3	4
17	24	26	28	32	7	9
12	23	25	34	35	1	7
4	5	6	15	26	8	11
5	15	16	28	31	2	7
5	6	18	19	27	7	12
1	5	18	27	33	6	8
9	14	18	33	34	3	12
13	19	28	30	33	2	12
4	13	20	26	28	3	12
2	11	15	27	30	2	5
16	17	26	29	35	1	7
1	12	14	26	27	7	9
3	12	17	19	31	2	6
2	12	22	23	27	2	6
10	17	20	30	35	10	12
13	15	17	19	22	3	4
4	6	18	27	33	7	9
5	8	12	19	21	6	11
5	11	18	19	27	5	6
5	10	15	19	31	3	6
5	12	22	27	32	4	7
2	7	19	22	28	3	5
1	4	9	14	17	1	6
5	8	10	32	35	2	10
5	9	19	27	35	2	3
24	27	28	31	34	4	8
2	7	8	20	25	11	12
1	19	23	24	30	4	5
6	15	20	23	27	8	10
3	10	16	21	33	5	6
3	11	27	34	35	1	2
3	5	7	20	23	4	11
1	18	21	28	32	5	12
2	10	16	21	23	2	12
1	18	21	25	35	7	8
2	3	13	19	26	2	3
3	6	9	23	34	2	11
6	15	17	22	25	1	9
1	2	3	7	17	4	10
5	19	25	31	33	10	11
3	13	15	26	30	5	12
7	17	26	27	30	6	12
5	8	9	14	34	2	5
5	9	16	18	30	4	7
4	7	8	11	16	9	11
20	21	25	34	35	3	12
10	13	18	23	30	6	12
1	13	20	21	26	4	10
5	6	14	27	29	6	10
3	5	6	13	18	10	12
3	12	24	27	34	1	12
5	6	7	14	17	10	11
4	5	19	25	26	1	11
3	16	20	26	29	3	9
3	5	12	13	26	7	12
4	6	7	20	29	2	4
1	5	7	8	11	6	10
3	7	8	25	27	3	5
2	10	20	21	35	1	12
3	4	26	29	33	6	7
4	22	23	24	32	6	12
2	5	20	28	31	2	11
5	9	19	22	32	3	5
10	11	26	33	34	1	6
9	12	19	22	33	7	8
3	4	7	11	30	8	9
1	2	7	33	35	6	10
7	11	12	16	33	5	7
17	25	26	32	34	4	7
3	7	18	25	30	2	7
23	25	26	30	34	3	7
17	20	21	29	30	5	9
6	10	33	34	35	1	3
9	22	25	31	32	8	12
2	10	19	24	30	5	8
14	17	19	24	32	1	6
19	29	31	34	35	6	10
1	8	13	24	32	2	9
2	13	19	22	23	2	7
1	6	18	32	34	1	3
1	4	5	11	35	3	9
3	7	9	17	21	3	6
1	7	23	24	26	3	7
4	8	19	31	35	1	2
1	6	7	9	10	2	11
9	14	16	24	26	4	12
1	12	22	23	33	1	12
8	10	12	26	32	5	9
10	12	24	31	33	4	9
4	14	20	28	35	2	3
4	11	23	26	30	1	6
3	5	6	24	30	3	7
2	14	21	22	26	5	7
3	15	26	32	34	8	12
4	7	20	25	32	3	9
4	5	28	34	35	1	8
11	14	17	22	30	7	9
1	8	17	27	30	5	6
1	2	5	15	21	4	5
2	3	9	16	32	3	4
7	19	20	31	34	5	8
11	13	20	27	31	2	4
10	11	22	26	28	2	4
1	5	11	12	26	2	7
1	4	10	11	14	2	5
4	15	20	22	24	1	9
1	5	15	22	31	2	9
2	17	20	28	29	1	7
7	13	20	29	34	4	7
3	4	5	11	22	5	6
12	13	17	31	32	1	6
1	3	22	28	30	2	5
2	9	16	23	27	3	8
15	24	27	30	34	4	12
4	18	27	28	30	3	10
3	9	10	15	16	7	9
3	11	15	22	30	8	10
3	14	16	22	34	2	6
2	7	9	19	33	1	7
9	11	26	28	35	6	7
2	15	18	21	27	3	6
11	14	15	19	20	3	7
3	4	12	18	34	10	12
3	11	25	29	34	3	6
17	20	21	22	31	2	8
1	15	19	26	27	5	10
1	15	22	28	32	3	11
12	14	25	34	35	03	12
